benchmark,density,expansion,goodput,iterations,run_number,symbol_size,symbols,testcase,throughput,type,unit
Binary,0.3,4,811.744,162,2,1600,32,FulcrumInner,938.579,decoder,MB/s
Binary,0.3,4,849.75,166,3,1600,32,FulcrumInner,955.969,decoder,MB/s
Binary,0.3,4,780.173,166,4,1600,32,FulcrumInner,902.075,decoder,MB/s
Binary,0.4,1,836.661,184,0,1600,32,FulcrumInner,967.389,decoder,MB/s
Binary,0.4,1,885.081,184,1,1600,32,FulcrumInner,1023.37,decoder,MB/s
Binary,0.4,1,801.015,185,2,1600,32,FulcrumInner,1026.3,decoder,MB/s
Binary,0.4,1,960.411,190,3,1600,32,FulcrumInner,990.424,decoder,MB/s
Binary,0.4,1,955.787,190,4,1600,32,FulcrumInner,985.655,decoder,MB/s
Binary,0.4,2,851.559,168,0,1600,32,FulcrumInner,1011.23,decoder,MB/s
Binary,0.4,2,837.873,168,1,1600,32,FulcrumInner,968.79,decoder,MB/s
Binary,0.4,2,871.172,175,2,1600,32,FulcrumInner,952.844,decoder,MB/s
Binary,0.4,2,873.653,177,3,1600,32,FulcrumInner,955.558,decoder,MB/s
Binary,0.4,2,849.268,188,4,1600,32,FulcrumInner,981.966,decoder,MB/s
Binary,0.4,3,798.69,162,0,1600,32,FulcrumInner,873.568,decoder,MB/s
Binary,0.4,3,850.213,168,1,1600,32,FulcrumInner,956.489,decoder,MB/s
Binary,0.4,3,820.998,168,2,1600,32,FulcrumInner,974.936,decoder,MB/s
Binary,0.4,3,837.546,168,3,1600,32,FulcrumInner,968.413,decoder,MB/s
Binary,0.4,3,751.698,169,4,1600,32,FulcrumInner,986.604,decoder,MB/s
Binary,0.4,4,815.512,161,0,1600,32,FulcrumInner,942.936,decoder,MB/s
Binary,0.4,4,806.946,167,1,1600,32,FulcrumInner,983.465,decoder,MB/s
Binary,0.4,4,811.773,167,2,1600,32,FulcrumInner,963.98,decoder,MB/s
Binary,0.4,4,811.387,167,3,1600,32,FulcrumInner,938.167,decoder,MB/s
Binary,0.4,4,830.781,167,4,1600,32,FulcrumInner,960.591,decoder,MB/s
Binary,0.5,1,915.993,182,0,1600,32,FulcrumInner,1001.87,decoder,MB/s
Binary,0.5,1,977.099,205,1,1600,32,FulcrumInner,1007.63,decoder,MB/s
Binary,0.5,1,905.374,205,2,1600,32,FulcrumInner,1018.55,decoder,MB/s
Binary,0.5,1,857.306,205,3,1600,32,FulcrumInner,991.26,decoder,MB/s
Binary,0.5,1,949.95,205,4,1600,32,FulcrumInner,1039.01,decoder,MB/s
Binary,0.5,2,853.5,171,0,1600,32,FulcrumInner,986.859,decoder,MB/s
Binary,0.5,2,878.119,186,1,1600,32,FulcrumInner,1015.33,decoder,MB/s
Binary,0.5,2,854.635,186,2,1600,32,FulcrumInner,988.172,decoder,MB/s
Binary,0.5,2,903.872,186,3,1600,32,FulcrumInner,988.61,decoder,MB/s
Binary,0.5,2,864.017,186,4,1600,32,FulcrumInner,999.02,decoder,MB/s
Binary,0.5,3,851.756,171,0,1600,32,FulcrumInner,958.226,decoder,MB/s
Binary,0.5,3,846.801,175,1,1600,32,FulcrumInner,952.651,decoder,MB/s
Binary,0.5,3,818.788,175,2,1600,32,FulcrumInner,972.311,decoder,MB/s
Binary,0.5,3,867.965,175,3,1600,32,FulcrumInner,949.336,decoder,MB/s
Binary,0.5,3,816.624,175,4,1600,32,FulcrumInner,918.702,decoder,MB/s
Binary,0.5,4,779.239,156,0,1600,32,FulcrumInner,900.995,decoder,MB/s
Binary,0.5,4,721.561,164,1,1600,32,FulcrumInner,924.499,decoder,MB/s
Binary,0.5,4,807.54,164,2,1600,32,FulcrumInner,984.189,decoder,MB/s
Binary,0.5,4,761.891,164,3,1600,32,FulcrumInner,880.936,decoder,MB/s
Binary,0.5,4,799.924,164,4,1600,32,FulcrumInner,924.912,decoder,MB/s
Binary,0.2,1,461.571,47,0,1600,64,FulcrumInner,461.571,encoder,MB/s
Binary,0.2,1,471.52,47,1,1600,64,FulcrumInner,471.52,encoder,MB/s
Binary,0.2,1,486.249,49,2,1600,64,FulcrumInner,486.249,encoder,MB/s
Binary,0.2,1,492.453,49,3,1600,64,FulcrumInner,492.453,encoder,MB/s
Binary,0.2,1,491.344,49,4,1600,64,FulcrumInner,491.344,encoder,MB/s
Binary,0.2,2,461.084,47,0,1600,64,FulcrumInner,461.084,encoder,MB/s
Binary,0.2,2,467.853,47,1,1600,64,FulcrumInner,467.853,encoder,MB/s
Binary,0.2,2,475.667,47,2,1600,64,FulcrumInner,475.667,encoder,MB/s
Binary,0.2,2,474.401,47,3,1600,64,FulcrumInner,474.401,encoder,MB/s
Binary,0.2,2,480.047,48,4,1600,64,FulcrumInner,480.047,encoder,MB/s
Binary,0.2,3,459.834,45,0,1600,64,FulcrumInner,459.834,encoder,MB/s
Binary,0.2,3,476.656,47,1,1600,64,FulcrumInner,476.656,encoder,MB/s
Binary,0.2,3,481.552,48,2,1600,64,FulcrumInner,481.552,encoder,MB/s
Binary,0.2,3,482.545,48,3,1600,64,FulcrumInner,482.545,encoder,MB/s
Binary,0.2,3,475.45,48,4,1600,64,FulcrumInner,475.45,encoder,MB/s
Binary,0.2,4,444.377,46,0,1600,64,FulcrumInner,444.377,encoder,MB/s
Binary,0.2,4,450.54,46,1,1600,64,FulcrumInner,450.54,encoder,MB/s
Binary,0.2,4,448.055,46,2,1600,64,FulcrumInner,448.055,encoder,MB/s
Binary,0.2,4,470.334,46,3,1600,64,FulcrumInner,470.334,encoder,MB/s
Binary,0.2,4,471.935,48,4,1600,64,FulcrumInner,471.935,encoder,MB/s
Binary,0.3,1,474.588,47,0,1600,64,FulcrumInner,474.588,encoder,MB/s
Binary,0.3,1,478.6,47,1,1600,64,FulcrumInner,478.6,encoder,MB/s
Binary,0.3,1,492.163,49,2,1600,64,FulcrumInner,492.163,encoder,MB/s
Binary,0.3,1,489.856,49,3,1600,64,FulcrumInner,489.856,encoder,MB/s
Binary,0.3,1,479.099,49,4,1600,64,FulcrumInner,479.099,encoder,MB/s
Binary,0.3,2,458.553,45,0,1600,64,FulcrumInner,458.553,encoder,MB/s
Binary,0.3,2,452.119,45,1,1600,64,FulcrumInner,452.119,encoder,MB/s
Binary,0.3,2,452.964,45,2,1600,64,FulcrumInner,452.964,encoder,MB/s
Binary,0.3,2,482.734,48,3,1600,64,FulcrumInner,482.734,encoder,MB/s
Binary,0.3,2,484.925,48,4,1600,64,FulcrumInner,484.925,encoder,MB/s
Binary,0.3,3,442.55,44,0,1600,64,FulcrumInner,442.55,encoder,MB/s
Binary,0.3,3,442.376,44,1,1600,64,FulcrumInner,442.376,encoder,MB/s
Binary,0.3,3,456.871,45,2,1600,64,FulcrumInner,456.871,encoder,MB/s
Binary,0.3,3,453.276,45,3,1600,64,FulcrumInner,453.276,encoder,MB/s
Binary,0.3,3,450.044,45,4,1600,64,FulcrumInner,450.044,encoder,MB/s
Binary,0.3,4,420.876,43,0,1600,64,FulcrumInner,420.876,encoder,MB/s
Binary,0.3,4,430.926,43,1,1600,64,FulcrumInner,430.926,encoder,MB/s
Binary,0.3,4,449.661,44,2,1600,64,FulcrumInner,449.661,encoder,MB/s
Binary,0.3,4,444.602,44,3,1600,64,FulcrumInner,444.602,encoder,MB/s
Binary,0.3,4,446.209,45,4,1600,64,FulcrumInner,446.209,encoder,MB/s
Binary,0.4,1,450.352,45,0,1600,64,FulcrumInner,450.352,encoder,MB/s
Binary,0.4,1,482.261,48,1,1600,64,FulcrumInner,482.261,encoder,MB/s
Binary,0.4,1,480.234,48,2,1600,64,FulcrumInner,480.234,encoder,MB/s
Binary,0.4,1,485.26,48,3,1600,64,FulcrumInner,485.26,encoder,MB/s
Binary,0.4,1,479.018,48,4,1600,64,FulcrumInner,479.018,encoder,MB/s
Binary,0.4,2,443.77,44,0,1600,64,FulcrumInner,443.77,encoder,MB/s
Binary,0.4,2,475.151,47,1,1600,64,FulcrumInner,475.151,encoder,MB/s
Binary,0.4,2,476.515,47,2,1600,64,FulcrumInner,476.515,encoder,MB/s
Binary,0.4,2,458.013,47,3,1600,64,FulcrumInner,458.013,encoder,MB/s
Binary,0.4,2,469.908,47,4,1600,64,FulcrumInner,469.908,encoder,MB/s
Binary,0.4,3,419.263,42,0,1600,64,FulcrumInner,419.263,encoder,MB/s
Binary,0.4,3,457.409,46,1,1600,64,FulcrumInner,457.409,encoder,MB/s
Binary,0.4,3,457.708,47,2,1600,64,FulcrumInner,457.708,encoder,MB/s
Binary,0.4,3,464.421,47,3,1600,64,FulcrumInner,464.421,encoder,MB/s
Binary,0.4,3,470.966,47,4,1600,64,FulcrumInner,470.966,encoder,MB/s
Binary,0.4,4,428.827,43,0,1600,64,FulcrumInner,428.827,encoder,MB/s
Binary,0.4,4,424.16,43,1,1600,64,FulcrumInner,424.16,encoder,MB/s
Binary,0.4,4,437.563,43,2,1600,64,FulcrumInner,437.563,encoder,MB/s
Binary,0.4,4,447.917,44,3,1600,64,FulcrumInner,447.917,encoder,MB/s
Binary,0.4,4,454.979,46,4,1600,64,FulcrumInner,454.979,encoder,MB/s
Binary,0.5,1,457.454,46,0,1600,64,FulcrumInner,457.454,encoder,MB/s
Binary,0.5,1,455.111,46,1,1600,64,FulcrumInner,455.111,encoder,MB/s
Binary,0.5,1,475.949,47,2,1600,64,FulcrumInner,475.949,encoder,MB/s
Binary,0.5,1,475.151,47,3,1600,64,FulcrumInner,475.151,encoder,MB/s
Binary,0.5,1,479.124,47,4,1600,64,FulcrumInner,479.124,encoder,MB/s
Binary,0.5,2,444.91,44,0,1600,64,FulcrumInner,444.91,encoder,MB/s
Binary,0.5,2,440.861,44,1,1600,64,FulcrumInner,440.861,encoder,MB/s
Binary,0.5,2,466.7,46,2,1600,64,FulcrumInner,466.7,encoder,MB/s
Binary,0.5,2,467.719,46,3,1600,64,FulcrumInner,467.719,encoder,MB/s
Binary,0.5,2,468.417,46,4,1600,64,FulcrumInner,468.417,encoder,MB/s
Binary,0.5,3,423.425,43,0,1600,64,FulcrumInner,423.425,encoder,MB/s
Binary,0.5,3,439.617,43,1,1600,64,FulcrumInner,439.617,encoder,MB/s
Binary,0.5,3,456.69,45,2,1600,64,FulcrumInner,456.69,encoder,MB/s
Binary,0.5,3,433.938,46,3,1600,64,FulcrumInner,433.938,encoder,MB/s
Binary,0.5,3,453.534,46,4,1600,64,FulcrumInner,453.534,encoder,MB/s
Binary,0.5,4,426.921,42,0,1600,64,FulcrumInner,426.921,encoder,MB/s
Binary,0.5,4,447.739,44,1,1600,64,FulcrumInner,447.739,encoder,MB/s
Binary,0.5,4,450.704,45,2,1600,64,FulcrumInner,450.704,encoder,MB/s
Binary,0.5,4,445.734,45,3,1600,64,FulcrumInner,445.734,encoder,MB/s
Binary,0.5,4,447.552,45,4,1600,64,FulcrumInner,447.552,encoder,MB/s
Binary,0.2,1,484.344,50,0,1600,64,FulcrumInner,514.615,decoder,MB/s
Binary,0.2,1,491.08,50,1,1600,64,FulcrumInner,498.753,decoder,MB/s
Binary,0.2,1,491.221,50,2,1600,64,FulcrumInner,521.923,decoder,MB/s
Binary,0.2,1,511.744,50,3,1600,64,FulcrumInner,519.74,decoder,MB/s
Binary,0.2,1,501.518,50,4,1600,64,FulcrumInner,517.191,decoder,MB/s
Binary,0.2,2,445.259,46,0,1600,64,FulcrumInner,487.003,decoder,MB/s
Binary,0.2,2,448.058,48,1,1600,64,FulcrumInner,518.067,decoder,MB/s
Binary,0.2,2,486.943,48,2,1600,64,FulcrumInner,509.768,decoder,MB/s
Binary,0.2,2,482.166,48,3,1600,64,FulcrumInner,512.301,decoder,MB/s
Binary,0.2,2,491.225,48,4,1600,64,FulcrumInner,514.251,decoder,MB/s
Binary,0.2,3,426.963,42,0,1600,64,FulcrumInner,473.662,decoder,MB/s
Binary,0.2,3,471.289,47,1,1600,64,FulcrumInner,493.38,decoder,MB/s
Binary,0.2,3,438.724,47,2,1600,64,FulcrumInner,507.274,decoder,MB/s
Binary,0.2,3,473.561,47,3,1600,64,FulcrumInner,503.159,decoder,MB/s
Binary,0.2,3,462.014,47,4,1600,64,FulcrumInner,490.89,decoder,MB/s
Binary,0.2,4,436.229,46,0,1600,64,FulcrumInner,497.574,decoder,MB/s
Binary,0.2,4,464.582,46,1,1600,64,FulcrumInner,493.619,decoder,MB/s
Binary,0.2,4,442.748,46,2,1600,64,FulcrumInner,491.174,decoder,MB/s
Binary,0.2,4,461.713,46,3,1600,64,FulcrumInner,490.57,decoder,MB/s
Binary,0.2,4,463.713,46,4,1600,64,FulcrumInner,492.695,decoder,MB/s
Binary,0.3,1,461.511,50,0,1600,64,FulcrumInner,490.355,decoder,MB/s
Binary,0.3,1,508.34,50,1,1600,64,FulcrumInner,524.226,decoder,MB/s
Binary,0.3,1,494.782,50,2,1600,64,FulcrumInner,502.513,decoder,MB/s
Binary,0.3,1,485.815,50,3,1600,64,FulcrumInner,508.587,decoder,MB/s
Binary,0.3,1,494.782,50,4,1600,64,FulcrumInner,502.513,decoder,MB/s
Binary,0.3,2,493.615,49,0,1600,64,FulcrumInner,509.041,decoder,MB/s
Binary,0.3,2,475.692,49,1,1600,64,FulcrumInner,520.288,decoder,MB/s
Binary,0.3,2,490.287,49,2,1600,64,FulcrumInner,513.269,decoder,MB/s
Binary,0.3,2,499.164,49,3,1600,64,FulcrumInner,522.563,decoder,MB/s
Binary,0.3,2,478.642,49,4,1600,64,FulcrumInner,508.557,decoder,MB/s
Binary,0.3,3,444.616,45,0,1600,64,FulcrumInner,465.457,decoder,MB/s
Binary,0.3,3,451.322,45,1,1600,64,FulcrumInner,486.582,decoder,MB/s
Binary,0.3,3,456.78,45,2,1600,64,FulcrumInner,499.603,decoder,MB/s
Binary,0.3,3,463.942,46,3,1600,64,FulcrumInner,492.938,decoder,MB/s
Binary,0.3,3,472.752,48,4,1600,64,FulcrumInner,502.299,decoder,MB/s
Binary,0.3,4,417.212,41,0,1600,64,FulcrumInner,462.844,decoder,MB/s
Binary,0.3,4,457.915,45,1,1600,64,FulcrumInner,493.69,decoder,MB/s
Binary,0.3,4,450.792,45,2,1600,64,FulcrumInner,493.054,decoder,MB/s
Binary,0.3,4,451.898,45,3,1600,64,FulcrumInner,487.202,decoder,MB/s
Binary,0.3,4,452.786,45,4,1600,64,FulcrumInner,488.16,decoder,MB/s
Binary,0.4,1,484.161,50,0,1600,64,FulcrumInner,514.421,decoder,MB/s
Binary,0.4,1,493.256,50,1,1600,64,FulcrumInner,516.378,decoder,MB/s
Binary,0.4,1,503.541,50,2,1600,64,FulcrumInner,519.276,decoder,MB/s
Binary,0.4,1,494.973,50,3,1600,64,FulcrumInner,510.441,decoder,MB/s
Binary,0.4,1,509.199,50,4,1600,64,FulcrumInner,517.156,decoder,MB/s
Binary,0.4,2,417.505,45,0,1600,64,FulcrumInner,482.74,decoder,MB/s
Binary,0.4,2,467.136,48,1,1600,64,FulcrumInner,503.63,decoder,MB/s
Binary,0.4,2,468.248,48,2,1600,64,FulcrumInner,504.83,decoder,MB/s
Binary,0.4,2,482.261,48,3,1600,64,FulcrumInner,497.331,decoder,MB/s
Binary,0.4,2,464.487,48,4,1600,64,FulcrumInner,493.517,decoder,MB/s
Binary,0.4,3,438.707,46,0,1600,64,FulcrumInner,472.981,decoder,MB/s
Binary,0.4,3,468.883,46,1,1600,64,FulcrumInner,490.862,decoder,MB/s
Binary,0.4,3,462.564,48,2,1600,64,FulcrumInner,491.474,decoder,MB/s
Binary,0.4,3,473.025,48,3,1600,64,FulcrumInner,495.198,decoder,MB/s
Binary,0.4,3,472.343,48,4,1600,64,FulcrumInner,501.864,decoder,MB/s
Binary,0.4,4,465.593,46,0,1600,64,FulcrumInner,494.692,decoder,MB/s
Binary,0.4,4,434.98,46,1,1600,64,FulcrumInner,482.556,decoder,MB/s
Binary,0.4,4,447.714,46,2,1600,64,FulcrumInner,489.687,decoder,MB/s
Binary,0.4,4,454.321,46,3,1600,64,FulcrumInner,489.815,decoder,MB/s
Binary,0.4,4,423.483,46,4,1600,64,FulcrumInner,489.652,decoder,MB/s
Binary,0.5,1,470.522,46,0,1600,64,FulcrumInner,492.578,decoder,MB/s
Binary,0.5,1,482.554,49,1,1600,64,FulcrumInner,512.714,decoder,MB/s
Binary,0.5,1,473.671,49,2,1600,64,FulcrumInner,518.078,decoder,MB/s
Binary,0.5,1,497.284,49,3,1600,64,FulcrumInner,520.595,decoder,MB/s
Binary,0.5,1,498.867,49,4,1600,64,FulcrumInner,506.661,decoder,MB/s
Binary,0.5,2,458.711,47,0,1600,64,FulcrumInner,501.716,decoder,MB/s
Binary,0.5,2,474.776,47,1,1600,64,FulcrumInner,489.612,decoder,MB/s
Binary,0.5,2,488.297,48,2,1600,64,FulcrumInner,518.816,decoder,MB/s
Binary,0.5,2,477.946,48,3,1600,64,FulcrumInner,507.818,decoder,MB/s
Binary,0.5,2,483.446,48,4,1600,64,FulcrumInner,498.554,decoder,MB/s
Binary,0.5,3,425.288,45,0,1600,64,FulcrumInner,478.449,decoder,MB/s
Binary,0.5,3,477.946,48,1,1600,64,FulcrumInner,507.818,decoder,MB/s
Binary,0.5,3,464.267,48,2,1600,64,FulcrumInner,486.03,decoder,MB/s
Binary,0.5,3,470.309,48,3,1600,64,FulcrumInner,499.703,decoder,MB/s
Binary,0.5,3,468.561,48,4,1600,64,FulcrumInner,512.488,decoder,MB/s
Binary,0.5,4,455.375,46,0,1600,64,FulcrumInner,498.067,decoder,MB/s
Binary,0.5,4,458.79,46,1,1600,64,FulcrumInner,501.802,decoder,MB/s
Binary,0.5,4,466.099,46,2,1600,64,FulcrumInner,495.231,decoder,MB/s
Binary,0.5,4,446.78,46,3,1600,64,FulcrumInner,481.685,decoder,MB/s
Binary,0.5,4,448.695,46,4,1600,64,FulcrumInner,476.738,decoder,MB/s
Binary,0.2,1,256.37,13,0,1600,128,FulcrumInner,256.37,encoder,MB/s
Binary,0.2,1,279.563,14,1,1600,128,FulcrumInner,279.563,encoder,MB/s
Binary,0.2,1,283.881,14,2,1600,128,FulcrumInner,283.881,encoder,MB/s
Binary,0.2,1,278.748,14,3,1600,128,FulcrumInner,278.748,encoder,MB/s
Binary,0.2,1,267.587,14,4,1600,128,FulcrumInner,267.587,encoder,MB/s
Binary,0.2,2,258.511,13,0,1600,128,FulcrumInner,258.511,encoder,MB/s
Binary,0.2,2,262.973,14,1,1600,128,FulcrumInner,262.973,encoder,MB/s
Binary,0.2,2,271.644,14,2,1600,128,FulcrumInner,271.644,encoder,MB/s
Binary,0.2,2,253.869,14,3,1600,128,FulcrumInner,253.869,encoder,MB/s
Binary,0.2,2,271.13,14,4,1600,128,FulcrumInner,271.13,encoder,MB/s
Binary,0.2,3,251.573,13,0,1600,128,FulcrumInner,251.573,encoder,MB/s
Binary,0.2,3,273.041,14,1,1600,128,FulcrumInner,273.041,encoder,MB/s
Binary,0.2,3,268.238,14,2,1600,128,FulcrumInner,268.238,encoder,MB/s
Binary,0.2,3,266.172,14,3,1600,128,FulcrumInner,266.172,encoder,MB/s
Binary,0.2,3,272.005,14,4,1600,128,FulcrumInner,272.005,encoder,MB/s
Binary,0.2,4,270.134,14,0,1600,128,FulcrumInner,270.134,encoder,MB/s
Binary,0.2,4,267.963,14,1,1600,128,FulcrumInner,267.963,encoder,MB/s
Binary,0.2,4,265.064,14,2,1600,128,FulcrumInner,265.064,encoder,MB/s
Binary,0.2,4,257.68,14,3,1600,128,FulcrumInner,257.68,encoder,MB/s
Binary,0.2,4,263.142,14,4,1600,128,FulcrumInner,263.142,encoder,MB/s
Binary,0.3,1,285.502,15,0,1600,128,FulcrumInner,285.502,encoder,MB/s
Binary,0.3,1,273.067,15,1,1600,128,FulcrumInner,273.067,encoder,MB/s
Binary,0.3,1,284.972,15,2,1600,128,FulcrumInner,284.972,encoder,MB/s
Binary,0.3,1,250.408,15,3,1600,128,FulcrumInner,250.408,encoder,MB/s
Binary,0.3,1,267.479,15,4,1600,128,FulcrumInner,267.479,encoder,MB/s
Binary,0.3,2,261.584,13,0,1600,128,FulcrumInner,261.584,encoder,MB/s
Binary,0.3,2,276.57,14,1,1600,128,FulcrumInner,276.57,encoder,MB/s
Binary,0.3,2,280.933,14,2,1600,128,FulcrumInner,280.933,encoder,MB/s
Binary,0.3,2,279.454,14,3,1600,128,FulcrumInner,279.454,encoder,MB/s
Binary,0.3,2,263.505,14,4,1600,128,FulcrumInner,263.505,encoder,MB/s
Binary,0.3,3,243.253,13,0,1600,128,FulcrumInner,243.253,encoder,MB/s
Binary,0.3,3,255.975,13,1,1600,128,FulcrumInner,255.975,encoder,MB/s
Binary,0.3,3,248.544,13,2,1600,128,FulcrumInner,248.544,encoder,MB/s
Binary,0.3,3,257.785,13,3,1600,128,FulcrumInner,257.785,encoder,MB/s
Binary,0.3,3,261.687,13,4,1600,128,FulcrumInner,261.687,encoder,MB/s
Binary,0.3,4,242.942,13,0,1600,128,FulcrumInner,242.942,encoder,MB/s
Binary,0.3,4,258.862,13,1,1600,128,FulcrumInner,258.862,encoder,MB/s
Binary,0.3,4,262.979,13,2,1600,128,FulcrumInner,262.979,encoder,MB/s
Binary,0.3,4,254.046,13,3,1600,128,FulcrumInner,254.046,encoder,MB/s
Binary,0.3,4,254.702,13,4,1600,128,FulcrumInner,254.702,encoder,MB/s
Binary,0.4,1,250.555,13,0,1600,128,FulcrumInner,250.555,encoder,MB/s
Binary,0.4,1,254.455,14,1,1600,128,FulcrumInner,254.455,encoder,MB/s
Binary,0.4,1,262.684,14,2,1600,128,FulcrumInner,262.684,encoder,MB/s
Binary,0.4,1,268.968,14,3,1600,128,FulcrumInner,268.968,encoder,MB/s
Binary,0.4,1,261.63,14,4,1600,128,FulcrumInner,261.63,encoder,MB/s
Binary,0.4,2,251.764,13,0,1600,128,FulcrumInner,251.764,encoder,MB/s
Binary,0.4,2,267.089,14,1,1600,128,FulcrumInner,267.089,encoder,MB/s
Binary,0.4,2,274.137,14,2,1600,128,FulcrumInner,274.137,encoder,MB/s
Binary,0.4,2,266.915,14,3,1600,128,FulcrumInner,266.915,encoder,MB/s
Binary,0.4,2,271.927,14,4,1600,128,FulcrumInner,271.927,encoder,MB/s
Binary,0.4,3,246.199,13,0,1600,128,FulcrumInner,246.199,encoder,MB/s
Binary,0.4,3,264.968,13,1,1600,128,FulcrumInner,264.968,encoder,MB/s
Binary,0.4,3,264.063,14,2,1600,128,FulcrumInner,264.063,encoder,MB/s
Binary,0.4,3,254.953,14,3,1600,128,FulcrumInner,254.953,encoder,MB/s
Binary,0.4,3,265.408,14,4,1600,128,FulcrumInner,265.408,encoder,MB/s
Binary,0.4,4,242.463,12,0,1600,128,FulcrumInner,242.463,encoder,MB/s
Binary,0.4,4,241.072,13,1,1600,128,FulcrumInner,241.072,encoder,MB/s
Binary,0.4,4,252.951,14,2,1600,128,FulcrumInner,252.951,encoder,MB/s
Binary,0.4,4,262.708,14,3,1600,128,FulcrumInner,262.708,encoder,MB/s
Binary,0.4,4,268.867,14,4,1600,128,FulcrumInner,268.867,encoder,MB/s
Binary,0.5,1,255.46,13,0,1600,128,FulcrumInner,255.46,encoder,MB/s
Binary,0.5,1,276.73,14,1,1600,128,FulcrumInner,276.73,encoder,MB/s
Binary,0.5,1,270.363,14,2,1600,128,FulcrumInner,270.363,encoder,MB/s
Binary,0.5,1,277.212,14,3,1600,128,FulcrumInner,277.212,encoder,MB/s
Binary,0.5,1,274.847,14,4,1600,128,FulcrumInner,274.847,encoder,MB/s
Binary,0.5,2,248.081,13,0,1600,128,FulcrumInner,248.081,encoder,MB/s
Binary,0.5,2,271.053,14,1,1600,128,FulcrumInner,271.053,encoder,MB/s
Binary,0.5,2,277.883,14,2,1600,128,FulcrumInner,277.883,encoder,MB/s
Binary,0.5,2,265.015,14,3,1600,128,FulcrumInner,265.015,encoder,MB/s
Binary,0.5,2,273.692,14,4,1600,128,FulcrumInner,273.692,encoder,MB/s
Binary,0.5,3,262.047,13,0,1600,128,FulcrumInner,262.047,encoder,MB/s
Binary,0.5,3,262.72,13,1,1600,128,FulcrumInner,262.72,encoder,MB/s
Binary,0.5,3,257.038,13,2,1600,128,FulcrumInner,257.038,encoder,MB/s
Binary,0.5,3,249.172,13,3,1600,128,FulcrumInner,249.172,encoder,MB/s
Binary,0.5,3,261.455,13,4,1600,128,FulcrumInner,261.455,encoder,MB/s
Binary,0.5,4,263.474,13,0,1600,128,FulcrumInner,263.474,encoder,MB/s
Binary,0.5,4,264.258,13,1,1600,128,FulcrumInner,264.258,encoder,MB/s
Binary,0.5,4,261.463,14,2,1600,128,FulcrumInner,261.463,encoder,MB/s
