benchmark,density,expansion,goodput,iterations,run_number,symbol_size,symbols,testcase,throughput,type,unit
Binary,0.3,4,70.8712,1,4,1600,512,FulcrumInner,70.8712,encoder,MB/s
Binary,0.4,1,67.1475,1,0,1600,512,FulcrumInner,67.1475,encoder,MB/s
Binary,0.4,1,67.4627,1,1,1600,512,FulcrumInner,67.4627,encoder,MB/s
Binary,0.4,1,71.8912,1,2,1600,512,FulcrumInner,71.8912,encoder,MB/s
Binary,0.4,1,71.4647,1,3,1600,512,FulcrumInner,71.4647,encoder,MB/s
Binary,0.4,1,71.5209,1,4,1600,512,FulcrumInner,71.5209,encoder,MB/s
Binary,0.4,2,65.6989,1,0,1600,512,FulcrumInner,65.6989,encoder,MB/s
Binary,0.4,2,66.95,1,1,1600,512,FulcrumInner,66.95,encoder,MB/s
Binary,0.4,2,71.8218,1,2,1600,512,FulcrumInner,71.8218,encoder,MB/s
Binary,0.4,2,71.5521,1,3,1600,512,FulcrumInner,71.5521,encoder,MB/s
Binary,0.4,2,72.3867,1,4,1600,512,FulcrumInner,72.3867,encoder,MB/s
Binary,0.4,3,64.9386,1,0,1600,512,FulcrumInner,64.9386,encoder,MB/s
Binary,0.4,3,66.0858,1,1,1600,512,FulcrumInner,66.0858,encoder,MB/s
Binary,0.4,3,70.7671,1,2,1600,512,FulcrumInner,70.7671,encoder,MB/s
Binary,0.4,3,68.2041,1,3,1600,512,FulcrumInner,68.2041,encoder,MB/s
Binary,0.4,3,70.0351,1,4,1600,512,FulcrumInner,70.0351,encoder,MB/s
Binary,0.4,4,64.7896,1,0,1600,512,FulcrumInner,64.7896,encoder,MB/s
Binary,0.4,4,65.0262,1,1,1600,512,FulcrumInner,65.0262,encoder,MB/s
Binary,0.4,4,69.412,1,2,1600,512,FulcrumInner,69.412,encoder,MB/s
Binary,0.4,4,71.2038,1,3,1600,512,FulcrumInner,71.2038,encoder,MB/s
Binary,0.4,4,68.9504,1,4,1600,512,FulcrumInner,68.9504,encoder,MB/s
Binary,0.5,1,65.6673,1,0,1600,512,FulcrumInner,65.6673,encoder,MB/s
Binary,0.5,1,65.5308,1,1,1600,512,FulcrumInner,65.5308,encoder,MB/s
Binary,0.5,1,69.6954,1,2,1600,512,FulcrumInner,69.6954,encoder,MB/s
Binary,0.5,1,71.6209,1,3,1600,512,FulcrumInner,71.6209,encoder,MB/s
Binary,0.5,1,69.5121,1,4,1600,512,FulcrumInner,69.5121,encoder,MB/s
Binary,0.5,2,65.6568,1,0,1600,512,FulcrumInner,65.6568,encoder,MB/s
Binary,0.5,2,64.1453,1,1,1600,512,FulcrumInner,64.1453,encoder,MB/s
Binary,0.5,2,68.558,1,2,1600,512,FulcrumInner,68.558,encoder,MB/s
Binary,0.5,2,71.5709,1,3,1600,512,FulcrumInner,71.5709,encoder,MB/s
Binary,0.5,2,73.3919,1,4,1600,512,FulcrumInner,73.3919,encoder,MB/s
Binary,0.5,3,66.0805,1,0,1600,512,FulcrumInner,66.0805,encoder,MB/s
Binary,0.5,3,65.9263,1,1,1600,512,FulcrumInner,65.9263,encoder,MB/s
Binary,0.5,3,69.5062,1,2,1600,512,FulcrumInner,69.5062,encoder,MB/s
Binary,0.5,3,71.3092,1,3,1600,512,FulcrumInner,71.3092,encoder,MB/s
Binary,0.5,3,71.948,1,4,1600,512,FulcrumInner,71.948,encoder,MB/s
Binary,0.5,4,66.939,1,0,1600,512,FulcrumInner,66.939,encoder,MB/s
Binary,0.5,4,65.8733,1,1,1600,512,FulcrumInner,65.8733,encoder,MB/s
Binary,0.5,4,69.7666,1,2,1600,512,FulcrumInner,69.7666,encoder,MB/s
Binary,0.5,4,69.7014,1,3,1600,512,FulcrumInner,69.7014,encoder,MB/s
Binary,0.5,4,72.2399,1,4,1600,512,FulcrumInner,72.2399,encoder,MB/s
Binary,0.2,1,57.7145,1,0,1600,512,FulcrumInner,58.0527,decoder,MB/s
Binary,0.2,1,61.9761,1,1,1600,512,FulcrumInner,62.2182,decoder,MB/s
Binary,0.2,1,63.1758,1,2,1600,512,FulcrumInner,63.5459,decoder,MB/s
Binary,0.2,1,63.0833,1,3,1600,512,FulcrumInner,63.2065,decoder,MB/s
Binary,0.2,1,62.7067,1,4,1600,512,FulcrumInner,63.0741,decoder,MB/s
Binary,0.2,2,62.6204,1,0,1600,512,FulcrumInner,63.1096,decoder,MB/s
Binary,0.2,2,62.7884,1,1,1600,512,FulcrumInner,63.1563,decoder,MB/s
Binary,0.2,2,62.1124,1,2,1600,512,FulcrumInner,63.0829,decoder,MB/s
Binary,0.2,2,61.7146,1,3,1600,512,FulcrumInner,62.0762,decoder,MB/s
Binary,0.2,2,62.8076,1,4,1600,512,FulcrumInner,63.2983,decoder,MB/s
Binary,0.2,3,62.3013,1,0,1600,512,FulcrumInner,62.6664,decoder,MB/s
Binary,0.2,3,59.2293,1,1,1600,512,FulcrumInner,60.1547,decoder,MB/s
Binary,0.2,3,61.3955,1,2,1600,512,FulcrumInner,62.115,decoder,MB/s
Binary,0.2,3,62.1029,1,3,1600,512,FulcrumInner,62.4668,decoder,MB/s
Binary,0.2,3,60.8076,1,4,1600,512,FulcrumInner,61.639,decoder,MB/s
Binary,0.2,4,61.6867,1,0,1600,512,FulcrumInner,62.2892,decoder,MB/s
Binary,0.2,4,59.0925,1,1,1600,512,FulcrumInner,59.785,decoder,MB/s
Binary,0.2,4,59.9795,1,2,1600,512,FulcrumInner,60.4481,decoder,MB/s
Binary,0.2,4,62.0982,1,3,1600,512,FulcrumInner,62.9472,decoder,MB/s
Binary,0.2,4,62.606,1,4,1600,512,FulcrumInner,63.462,decoder,MB/s
Binary,0.3,1,62.563,1,0,1600,512,FulcrumInner,62.8074,decoder,MB/s
Binary,0.3,1,62.9863,1,1,1600,512,FulcrumInner,63.1093,decoder,MB/s
Binary,0.3,1,59.0074,1,2,1600,512,FulcrumInner,59.2379,decoder,MB/s
Binary,0.3,1,62.0465,1,3,1600,512,FulcrumInner,62.4101,decoder,MB/s
Binary,0.3,1,62.4628,1,4,1600,512,FulcrumInner,62.5848,decoder,MB/s
Binary,0.3,2,62.6923,1,0,1600,512,FulcrumInner,62.9372,decoder,MB/s
Binary,0.3,2,61.7239,1,1,1600,512,FulcrumInner,62.9295,decoder,MB/s
Binary,0.3,2,62.9863,1,2,1600,512,FulcrumInner,63.3554,decoder,MB/s
Binary,0.3,2,62.1595,1,3,1600,512,FulcrumInner,62.8879,decoder,MB/s
Binary,0.3,2,62.2634,1,4,1600,512,FulcrumInner,62.5067,decoder,MB/s
Binary,0.3,3,61.2166,1,0,1600,512,FulcrumInner,61.6948,decoder,MB/s
Binary,0.3,3,62.0606,1,1,1600,512,FulcrumInner,62.6667,decoder,MB/s
Binary,0.3,3,61.1343,1,2,1600,512,FulcrumInner,61.6119,decoder,MB/s
Binary,0.3,3,60.8437,1,3,1600,512,FulcrumInner,61.5567,decoder,MB/s
Binary,0.3,3,62.1406,1,4,1600,512,FulcrumInner,62.5047,decoder,MB/s
Binary,0.3,4,62.1595,1,0,1600,512,FulcrumInner,63.0093,decoder,MB/s
Binary,0.3,4,61.148,1,1,1600,512,FulcrumInner,62.3423,decoder,MB/s
Binary,0.3,4,62.2209,1,2,1600,512,FulcrumInner,62.8285,decoder,MB/s
Binary,0.3,4,61.8918,1,3,1600,512,FulcrumInner,62.6171,decoder,MB/s
Binary,0.3,4,61.4969,1,4,1600,512,FulcrumInner,62.3377,decoder,MB/s
Binary,0.4,1,63.0493,1,0,1600,512,FulcrumInner,63.2956,decoder,MB/s
Binary,0.4,1,62.5869,1,1,1600,512,FulcrumInner,62.9536,decoder,MB/s
Binary,0.4,1,62.7499,1,2,1600,512,FulcrumInner,63.1176,decoder,MB/s
Binary,0.4,1,63.2196,1,3,1600,512,FulcrumInner,63.4666,decoder,MB/s
Binary,0.4,1,56.972,1,4,1600,512,FulcrumInner,58.5298,decoder,MB/s
Binary,0.4,2,62.5821,1,0,1600,512,FulcrumInner,63.6822,decoder,MB/s
Binary,0.4,2,62.8173,1,1,1600,512,FulcrumInner,63.0626,decoder,MB/s
Binary,0.4,2,59.9268,1,2,1600,512,FulcrumInner,60.5121,decoder,MB/s
Binary,0.4,2,58.0952,1,3,1600,512,FulcrumInner,58.4356,decoder,MB/s
Binary,0.4,2,62.0982,1,4,1600,512,FulcrumInner,62.3408,decoder,MB/s
Binary,0.4,3,62.1453,1,0,1600,512,FulcrumInner,62.6309,decoder,MB/s
Binary,0.4,3,62.0935,1,1,1600,512,FulcrumInner,62.4574,decoder,MB/s
Binary,0.4,3,61.2853,1,2,1600,512,FulcrumInner,61.764,decoder,MB/s
Binary,0.4,3,62.0324,1,3,1600,512,FulcrumInner,62.3959,decoder,MB/s
Binary,0.4,3,61.148,1,4,1600,512,FulcrumInner,61.7452,decoder,MB/s
Binary,0.4,4,60.471,1,0,1600,512,FulcrumInner,61.4158,decoder,MB/s
Binary,0.4,4,61.4508,1,1,1600,512,FulcrumInner,61.9308,decoder,MB/s
Binary,0.4,4,58.4058,1,2,1600,512,FulcrumInner,59.3184,decoder,MB/s
Binary,0.4,4,61.8311,1,3,1600,512,FulcrumInner,62.6764,decoder,MB/s
Binary,0.4,4,62.07,1,4,1600,512,FulcrumInner,62.6762,decoder,MB/s
Binary,0.5,1,62.9573,1,0,1600,512,FulcrumInner,63.2032,decoder,MB/s
Binary,0.5,1,62.5487,1,1,1600,512,FulcrumInner,62.9152,decoder,MB/s
Binary,0.5,1,62.6827,1,2,1600,512,FulcrumInner,62.8051,decoder,MB/s
Binary,0.5,1,63.499,1,3,1600,512,FulcrumInner,63.623,decoder,MB/s
Binary,0.5,1,62.4914,1,4,1600,512,FulcrumInner,62.7355,decoder,MB/s
Binary,0.5,2,61.5801,1,0,1600,512,FulcrumInner,62.3017,decoder,MB/s
Binary,0.5,2,62.0183,1,1,1600,512,FulcrumInner,62.2606,decoder,MB/s
Binary,0.5,2,62.4057,1,2,1600,512,FulcrumInner,63.137,decoder,MB/s
Binary,0.5,2,63.0736,1,3,1600,512,FulcrumInner,63.4432,decoder,MB/s
Binary,0.5,2,62.7788,1,4,1600,512,FulcrumInner,63.2692,decoder,MB/s
Binary,0.5,3,57.1827,1,0,1600,512,FulcrumInner,57.5178,decoder,MB/s
Binary,0.5,3,62.1453,1,1,1600,512,FulcrumInner,62.5095,decoder,MB/s
Binary,0.5,3,61.2211,1,2,1600,512,FulcrumInner,61.6994,decoder,MB/s
Binary,0.5,3,58.3684,1,3,1600,512,FulcrumInner,58.8244,decoder,MB/s
Binary,0.5,3,61.3679,1,4,1600,512,FulcrumInner,61.9672,decoder,MB/s
Binary,0.5,4,60.6321,1,0,1600,512,FulcrumInner,61.1058,decoder,MB/s
Binary,0.5,4,62.4962,1,1,1600,512,FulcrumInner,63.2286,decoder,MB/s
Binary,0.5,4,61.6125,1,2,1600,512,FulcrumInner,62.5752,decoder,MB/s
Binary,0.5,4,62.501,1,3,1600,512,FulcrumInner,62.9892,decoder,MB/s
Binary,0.5,4,62.3487,1,4,1600,512,FulcrumInner,63.2012,decoder,MB/s
Binary,0.2,1,33.5648,1,0,1600,1024,FulcrumInner,33.5648,encoder,MB/s
Binary,0.2,1,36.2719,1,1,1600,1024,FulcrumInner,36.2719,encoder,MB/s
Binary,0.2,1,35.8003,1,2,1600,1024,FulcrumInner,35.8003,encoder,MB/s
Binary,0.2,1,35.5548,1,3,1600,1024,FulcrumInner,35.5548,encoder,MB/s
Binary,0.2,1,36.0667,1,4,1600,1024,FulcrumInner,36.0667,encoder,MB/s
Binary,0.2,2,33.6206,1,0,1600,1024,FulcrumInner,33.6206,encoder,MB/s
Binary,0.2,2,36.2229,1,1,1600,1024,FulcrumInner,36.2229,encoder,MB/s
Binary,0.2,2,35.0243,1,2,1600,1024,FulcrumInner,35.0243,encoder,MB/s
Binary,0.2,2,35.993,1,3,1600,1024,FulcrumInner,35.993,encoder,MB/s
Binary,0.2,2,35.7511,1,4,1600,1024,FulcrumInner,35.7511,encoder,MB/s
Binary,0.2,3,34.0553,1,0,1600,1024,FulcrumInner,34.0553,encoder,MB/s
Binary,0.2,3,36.0476,1,1,1600,1024,FulcrumInner,36.0476,encoder,MB/s
Binary,0.2,3,35.2359,1,2,1600,1024,FulcrumInner,35.2359,encoder,MB/s
Binary,0.2,3,35.929,1,3,1600,1024,FulcrumInner,35.929,encoder,MB/s
Binary,0.2,3,35.7768,1,4,1600,1024,FulcrumInner,35.7768,encoder,MB/s
Binary,0.2,4,33.7203,1,0,1600,1024,FulcrumInner,33.7203,encoder,MB/s
Binary,0.2,4,35.3469,1,1,1600,1024,FulcrumInner,35.3469,encoder,MB/s
Binary,0.2,4,34.5756,1,2,1600,1024,FulcrumInner,34.5756,encoder,MB/s
Binary,0.2,4,35.5532,1,3,1600,1024,FulcrumInner,35.5532,encoder,MB/s
Binary,0.2,4,35.1445,1,4,1600,1024,FulcrumInner,35.1445,encoder,MB/s
Binary,0.3,1,33.1338,1,0,1600,1024,FulcrumInner,33.1338,encoder,MB/s
Binary,0.3,1,36.1167,1,1,1600,1024,FulcrumInner,36.1167,encoder,MB/s
Binary,0.3,1,36.1965,1,2,1600,1024,FulcrumInner,36.1965,encoder,MB/s
Binary,0.3,1,34.7575,1,3,1600,1024,FulcrumInner,34.7575,encoder,MB/s
Binary,0.3,1,35.8058,1,4,1600,1024,FulcrumInner,35.8058,encoder,MB/s
Binary,0.3,2,33.9129,1,0,1600,1024,FulcrumInner,33.9129,encoder,MB/s
Binary,0.3,2,36.1271,1,1,1600,1024,FulcrumInner,36.1271,encoder,MB/s
Binary,0.3,2,35.8496,1,2,1600,1024,FulcrumInner,35.8496,encoder,MB/s
Binary,0.3,2,35.4763,1,3,1600,1024,FulcrumInner,35.4763,encoder,MB/s
Binary,0.3,2,35.6104,1,4,1600,1024,FulcrumInner,35.6104,encoder,MB/s
Binary,0.3,3,33.203,1,0,1600,1024,FulcrumInner,33.203,encoder,MB/s
Binary,0.3,3,35.7698,1,1,1600,1024,FulcrumInner,35.7698,encoder,MB/s
Binary,0.3,3,35.2754,1,2,1600,1024,FulcrumInner,35.2754,encoder,MB/s
Binary,0.3,3,35.9235,1,3,1600,1024,FulcrumInner,35.9235,encoder,MB/s
Binary,0.3,3,35.6748,1,4,1600,1024,FulcrumInner,35.6748,encoder,MB/s
Binary,0.3,4,33.7043,1,0,1600,1024,FulcrumInner,33.7043,encoder,MB/s
Binary,0.3,4,35.9827,1,1,1600,1024,FulcrumInner,35.9827,encoder,MB/s
Binary,0.3,4,35.9464,1,2,1600,1024,FulcrumInner,35.9464,encoder,MB/s
Binary,0.3,4,34.6056,1,3,1600,1024,FulcrumInner,34.6056,encoder,MB/s
Binary,0.3,4,36.0397,1,4,1600,1024,FulcrumInner,36.0397,encoder,MB/s
Binary,0.4,1,34.0801,1,0,1600,1024,FulcrumInner,34.0801,encoder,MB/s
Binary,0.4,1,35.6864,1,1,1600,1024,FulcrumInner,35.6864,encoder,MB/s
Binary,0.4,1,35.9882,1,2,1600,1024,FulcrumInner,35.9882,encoder,MB/s
Binary,0.4,1,36.1582,1,3,1600,1024,FulcrumInner,36.1582,encoder,MB/s
Binary,0.4,1,34.7376,1,4,1600,1024,FulcrumInner,34.7376,encoder,MB/s
Binary,0.4,2,34.0016,1,0,1600,1024,FulcrumInner,34.0016,encoder,MB/s
Binary,0.4,2,36.3879,1,1,1600,1024,FulcrumInner,36.3879,encoder,MB/s
Binary,0.4,2,35.7378,1,2,1600,1024,FulcrumInner,35.7378,encoder,MB/s
Binary,0.4,2,35.7121,1,3,1600,1024,FulcrumInner,35.7121,encoder,MB/s
Binary,0.4,2,36.1199,1,4,1600,1024,FulcrumInner,36.1199,encoder,MB/s
Binary,0.4,3,33.6877,1,0,1600,1024,FulcrumInner,33.6877,encoder,MB/s
Binary,0.4,3,35.1943,1,1,1600,1024,FulcrumInner,35.1943,encoder,MB/s
Binary,0.4,3,35.6143,1,2,1600,1024,FulcrumInner,35.6143,encoder,MB/s
Binary,0.4,3,36.0802,1,3,1600,1024,FulcrumInner,36.0802,encoder,MB/s
Binary,0.4,3,36.0365,1,4,1600,1024,FulcrumInner,36.0365,encoder,MB/s
Binary,0.4,4,33.7752,1,0,1600,1024,FulcrumInner,33.7752,encoder,MB/s
Binary,0.4,4,36.143,1,1,1600,1024,FulcrumInner,36.143,encoder,MB/s
Binary,0.4,4,34.8945,1,2,1600,1024,FulcrumInner,34.8945,encoder,MB/s
Binary,0.4,4,36.0682,1,3,1600,1024,FulcrumInner,36.0682,encoder,MB/s
Binary,0.4,4,36.296,1,4,1600,1024,FulcrumInner,36.296,encoder,MB/s
Binary,0.5,1,33.8989,1,0,1600,1024,FulcrumInner,33.8989,encoder,MB/s
Binary,0.5,1,35.9685,1,1,1600,1024,FulcrumInner,35.9685,encoder,MB/s
Binary,0.5,1,33.9234,1,2,1600,1024,FulcrumInner,33.9234,encoder,MB/s
Binary,0.5,1,32.7726,1,3,1600,1024,FulcrumInner,32.7726,encoder,MB/s
Binary,0.5,1,35.8834,1,4,1600,1024,FulcrumInner,35.8834,encoder,MB/s
Binary,0.5,2,33.6496,1,0,1600,1024,FulcrumInner,33.6496,encoder,MB/s
Binary,0.5,2,36.0714,1,1,1600,1024,FulcrumInner,36.0714,encoder,MB/s
Binary,0.5,2,34.8477,1,2,1600,1024,FulcrumInner,34.8477,encoder,MB/s
Binary,0.5,2,36.1893,1,3,1600,1024,FulcrumInner,36.1893,encoder,MB/s
Binary,0.5,2,35.9716,1,4,1600,1024,FulcrumInner,35.9716,encoder,MB/s
Binary,0.5,3,33.8359,1,0,1600,1024,FulcrumInner,33.8359,encoder,MB/s
Binary,0.5,3,36.0381,1,1,1600,1024,FulcrumInner,36.0381,encoder,MB/s
Binary,0.5,3,36.1391,1,2,1600,1024,FulcrumInner,36.1391,encoder,MB/s
Binary,0.5,3,35.7378,1,3,1600,1024,FulcrumInner,35.7378,encoder,MB/s
Binary,0.5,3,34.9034,1,4,1600,1024,FulcrumInner,34.9034,encoder,MB/s
Binary,0.5,4,30.9851,1,0,1600,1024,FulcrumInner,30.9851,encoder,MB/s
Binary,0.5,4,30.0266,1,1,1600,1024,FulcrumInner,30.0266,encoder,MB/s
Binary,0.5,4,32.6232,1,2,1600,1024,FulcrumInner,32.6232,encoder,MB/s
Binary,0.5,4,32.7883,1,3,1600,1024,FulcrumInner,32.7883,encoder,MB/s
Binary,0.5,4,35.4678,1,4,1600,1024,FulcrumInner,35.4678,encoder,MB/s
Binary,0.2,1,30.0453,1,0,1600,1024,FulcrumInner,30.0746,decoder,MB/s
Binary,0.2,1,29.7313,1,1,1600,1024,FulcrumInner,29.9635,decoder,MB/s
Binary,0.2,1,29.6055,1,2,1600,1024,FulcrumInner,29.9525,decoder,MB/s
Binary,0.2,1,30.3228,1,3,1600,1024,FulcrumInner,30.4116,decoder,MB/s
Binary,0.2,1,29.4253,1,4,1600,1024,FulcrumInner,29.5115,decoder,MB/s
Binary,0.2,2,30.1066,1,0,1600,1024,FulcrumInner,30.1654,decoder,MB/s
Binary,0.2,2,29.5612,1,1,1600,1024,FulcrumInner,29.7055,decoder,MB/s
Binary,0.2,2,29.2258,1,2,1600,1024,FulcrumInner,29.3115,decoder,MB/s
Binary,0.2,2,30.2293,1,3,1600,1024,FulcrumInner,30.2884,decoder,MB/s
Binary,0.2,2,30.3087,1,4,1600,1024,FulcrumInner,30.3679,decoder,MB/s
Binary,0.2,3,29.542,1,0,1600,1024,FulcrumInner,29.6574,decoder,MB/s
Binary,0.2,3,30.2903,1,1,1600,1024,FulcrumInner,30.4382,decoder,MB/s
Binary,0.2,3,29.833,1,2,1600,1024,FulcrumInner,30.0078,decoder,MB/s
Binary,0.2,3,29.7907,1,3,1600,1024,FulcrumInner,29.878,decoder,MB/s
Binary,0.2,3,29.9399,1,4,1600,1024,FulcrumInner,30.1153,decoder,MB/s
Binary,0.2,4,29.605,1,0,1600,1024,FulcrumInner,29.7496,decoder,MB/s
Binary,0.2,4,30.0994,1,1,1600,1024,FulcrumInner,30.217,decoder,MB/s
Binary,0.2,4,28.2001,1,2,1600,1024,FulcrumInner,28.3929,decoder,MB/s
Binary,0.2,4,28.1546,1,3,1600,1024,FulcrumInner,28.2921,decoder,MB/s
Binary,0.2,4,29.2488,1,4,1600,1024,FulcrumInner,29.3916,decoder,MB/s
Binary,0.3,1,30.4445,1,0,1600,1024,FulcrumInner,30.4742,decoder,MB/s
Binary,0.3,1,29.7864,1,1,1600,1024,FulcrumInner,29.8446,decoder,MB/s
Binary,0.3,1,30.2573,1,2,1600,1024,FulcrumInner,30.405,decoder,MB/s
Binary,0.3,1,28.3927,1,3,1600,1024,FulcrumInner,28.4481,decoder,MB/s
Binary,0.3,1,28.6975,1,4,1600,1024,FulcrumInner,28.7816,decoder,MB/s
Binary,0.3,2,29.8265,1,0,1600,1024,FulcrumInner,29.943,decoder,MB/s
Binary,0.3,2,30.2288,1,1,1600,1024,FulcrumInner,30.2878,decoder,MB/s
Binary,0.3,2,29.5404,1,2,1600,1024,FulcrumInner,29.6558,decoder,MB/s
Binary,0.3,2,30.1454,1,3,1600,1024,FulcrumInner,30.2042,decoder,MB/s
Binary,0.3,2,30.2271,1,4,1600,1024,FulcrumInner,30.3157,decoder,MB/s
Binary,0.3,3,29.9618,1,0,1600,1024,FulcrumInner,30.0496,decoder,MB/s
Binary,0.3,3,30.0861,1,1,1600,1024,FulcrumInner,30.233,decoder,MB/s
Binary,0.3,3,28.2609,1,2,1600,1024,FulcrumInner,28.3713,decoder,MB/s
Binary,0.3,3,30.2293,1,3,1600,1024,FulcrumInner,30.3179,decoder,MB/s
Binary,0.3,3,28.9649,1,4,1600,1024,FulcrumInner,29.1063,decoder,MB/s
Binary,0.3,4,30.1742,1,0,1600,1024,FulcrumInner,30.3216,decoder,MB/s
Binary,0.3,4,29.1821,1,1,1600,1024,FulcrumInner,29.3531,decoder,MB/s
Binary,0.3,4,29.5863,1,2,1600,1024,FulcrumInner,29.7596,decoder,MB/s
Binary,0.3,4,30.09,1,3,1600,1024,FulcrumInner,30.2369,decoder,MB/s
Binary,0.3,4,29.9903,1,4,1600,1024,FulcrumInner,30.166,decoder,MB/s
Binary,0.4,1,29.0507,1,0,1600,1024,FulcrumInner,29.1358,decoder,MB/s
Binary,0.4,1,28.6253,1,1,1600,1024,FulcrumInner,28.7651,decoder,MB/s
Binary,0.4,1,29.8336,1,2,1600,1024,FulcrumInner,29.921,decoder,MB/s
Binary,0.4,1,30.2483,1,3,1600,1024,FulcrumInner,30.396,decoder,MB/s
Binary,0.4,1,29.6312,1,4,1600,1024,FulcrumInner,29.6891,decoder,MB/s
Binary,0.4,2,30.2472,1,0,1600,1024,FulcrumInner,30.3654,decoder,MB/s
Binary,0.4,2,30.3357,1,1,1600,1024,FulcrumInner,30.4542,decoder,MB/s
Binary,0.4,2,29.8684,1,2,1600,1024,FulcrumInner,30.0142,decoder,MB/s
Binary,0.4,2,29.9475,1,3,1600,1024,FulcrumInner,30.006,decoder,MB/s
Binary,0.4,2,29.8809,1,4,1600,1024,FulcrumInner,29.9684,decoder,MB/s
Binary,0.4,3,28.9787,1,0,1600,1024,FulcrumInner,29.1485,decoder,MB/s
Binary,0.4,3,30.0905,1,1,1600,1024,FulcrumInner,30.2375,decoder,MB/s
Binary,0.4,3,30.1598,1,2,1600,1024,FulcrumInner,30.2776,decoder,MB/s
Binary,0.4,3,29.9514,1,3,1600,1024,FulcrumInner,30.1269,decoder,MB/s
Binary,0.4,3,29.6516,1,4,1600,1024,FulcrumInner,29.7674,decoder,MB/s
Binary,0.4,4,29.5687,1,0,1600,1024,FulcrumInner,29.6842,decoder,MB/s
Binary,0.4,4,29.8151,1,1,1600,1024,FulcrumInner,29.9607,decoder,MB/s
Binary,0.4,4,29.5559,1,2,1600,1024,FulcrumInner,29.729,decoder,MB/s
Binary,0.4,4,29.3799,1,3,1600,1024,FulcrumInner,29.5234,decoder,MB/s
Binary,0.4,4,29.4369,1,4,1600,1024,FulcrumInner,29.5519,decoder,MB/s
Binary,0.5,1,28.6183,1,0,1600,1024,FulcrumInner,28.6742,decoder,MB/s
Binary,0.5,1,29.2775,1,1,1600,1024,FulcrumInner,29.3633,decoder,MB/s
Binary,0.5,1,29.3641,1,2,1600,1024,FulcrumInner,29.3928,decoder,MB/s
Binary,0.5,1,28.0827,1,3,1600,1024,FulcrumInner,28.1101,decoder,MB/s
Binary,0.5,1,30.4021,1,4,1600,1024,FulcrumInner,30.4615,decoder,MB/s
Binary,0.5,2,28.7908,1,0,1600,1024,FulcrumInner,29.0158,decoder,MB/s
Binary,0.5,2,29.8994,1,1,1600,1024,FulcrumInner,30.0162,decoder,MB/s
Binary,0.5,2,30.157,1,2,1600,1024,FulcrumInner,30.2748,decoder,MB/s
Binary,0.5,2,30.0812,1,3,1600,1024,FulcrumInner,30.3749,decoder,MB/s
Binary,0.5,2,29.9164,1,4,1600,1024,FulcrumInner,29.9748,decoder,MB/s
Binary,0.5,3,29.7885,1,0,1600,1024,FulcrumInner,29.934,decoder,MB/s
Binary,0.5,3,30.2243,1,1,1600,1024,FulcrumInner,30.4014,decoder,MB/s
Binary,0.5,3,29.8575,1,2,1600,1024,FulcrumInner,29.945,decoder,MB/s
Binary,0.5,3,29.4735,1,3,1600,1024,FulcrumInner,29.5598,decoder,MB/s
Binary,0.5,3,28.1982,1,4,1600,1024,FulcrumInner,28.3083,decoder,MB/s
Binary,0.5,4,30.1381,1,0,1600,1024,FulcrumInner,30.2559,decoder,MB/s
Binary,0.5,4,30.0812,1,1,1600,1024,FulcrumInner,30.228,decoder,MB/s
Binary,0.5,4,29.8091,1,2,1600,1024,FulcrumInner,29.9838,decoder,MB/s
Binary,0.5,4,29.9339,1,3,1600,1024,FulcrumInner,30.1093,decoder,MB/s
Binary,0.5,4,29.4862,1,4,1600,1024,FulcrumInner,29.7741,decoder,MB/s
